,Unnamed:0,ep_max_height,ep_spring_k,ep_zeta,rollout/ep_len_mean,rollout/ep_rew_mean,time/fps,train/critic_loss,train/learning_rate,train/actor_loss,Unnamed:0,ep_max_height,ep_spring_k,ep_zeta,rollout/ep_len_mean,rollout/ep_rew_mean,time/fps,train/critic_loss,train/learning_rate,train/actor_loss,Unnamed:0,ep_max_height,ep_spring_k,ep_zeta,rollout/ep_len_mean,rollout/ep_rew_mean,time/fps,train/critic_loss,train/learning_rate,train/actor_loss,Unnamed:0,ep_max_height,ep_spring_k,ep_zeta,rollout/ep_len_mean,rollout/ep_rew_mean,time/fps,train/critic_loss,train/learning_rate,train/actor_loss,Unnamed:0,ep_max_height,ep_spring_k,ep_zeta,rollout/ep_len_mean,rollout/ep_rew_mean,time/fps,train/critic_loss,train/learning_rate,train/actor_loss,Unnamed:0,ep_max_height,ep_spring_k,ep_zeta,rollout/ep_len_mean,rollout/ep_rew_mean,time/fps,train/critic_loss,train/learning_rate,train/actor_loss,Unnamed:0,ep_max_height,ep_spring_k,ep_zeta,rollout/ep_len_mean,rollout/ep_rew_mean,time/fps,train/critic_loss,train/learning_rate,train/actor_loss,Unnamed:0,ep_max_height,ep_spring_k,ep_zeta,rollout/ep_len_mean,rollout/ep_rew_mean,time/fps,train/critic_loss,train/learning_rate,train/actor_loss,Unnamed:0,ep_max_height,ep_spring_k,ep_zeta,rollout/ep_len_mean,rollout/ep_rew_mean,time/fps,train/critic_loss,train/learning_rate,train/actor_loss,Unnamed:0,ep_max_height,ep_spring_k,ep_zeta,rollout/ep_len_mean,rollout/ep_rew_mean,time/fps,train/critic_loss,train/learning_rate,train/actor_loss
10,9.0,0.09160763770341873,9828.578125,0.01459998544305563,,,,,,,9.0,0.10125324875116348,6308.0,0.010523594915866852,,,,,,,9.0,0.0949653908610344,8759.55078125,0.010857193730771542,,,,,,,9.0,0.10128268599510193,6208.19482421875,0.011216040700674057,,,,,,,9.0,0.08818157762289047,2101.55712890625,0.009087422862648964,,,,,,,9.0,0.10539272427558899,4626.13232421875,0.014873291365802288,,,,,,,9.0,0.09829969704151154,7165.015625,0.01200786978006363,,,,,,,9.0,0.10722821950912476,5497.7265625,0.002606424270197749,,,,,,,9.0,0.09989594668149948,7777.92431640625,0.0036664833314716816,,,,,,,9.0,0.1089516282081604,3314.5703125,0.015738770365715027,,,,,,
11,10.0,0.1038181409239769,5591.9853515625,0.00993604026734829,,,,,,,10.0,0.1028151735663414,5822.6142578125,0.010452501475811005,,,,,,,10.0,0.10262572020292282,5940.81884765625,0.009987390600144863,,,,,,,10.0,0.1039024367928505,5569.7841796875,0.009927768260240555,,,,,,,10.0,0.10292751342058182,5826.453125,0.010142933577299118,,,,,,,10.0,0.10287101566791534,5913.98095703125,0.009602953679859638,,,,,,,10.0,0.10285533219575882,5861.87548828125,0.010064058005809784,,,,,,,10.0,0.10251597315073013,5976.02099609375,0.009967846795916557,,,,,,,10.0,0.10433338582515717,5455.80615234375,0.009892257861793041,,,,,,,10.0,0.10296552628278732,5822.08837890625,0.010086346417665482,,,,,,
12,11.0,0.1038181409239769,5591.9853515625,0.00993604026734829,,,,0.022706128656864166,0.0010000000474974513,,11.0,0.1028151735663414,5822.6142578125,0.010452501475811005,,,,0.023251593112945557,0.0010000000474974513,,11.0,0.10262572020292282,5940.81884765625,0.009987390600144863,,,,0.020005492493510246,0.0010000000474974513,,11.0,0.1039024367928505,5569.7841796875,0.009927768260240555,,,,0.023287853226065636,0.0010000000474974513,,11.0,0.10292751342058182,5826.453125,0.010142933577299118,,,,0.013938114047050476,0.0010000000474974513,,11.0,0.10287101566791534,5913.98095703125,0.009602953679859638,,,,0.021555859595537186,0.0010000000474974513,,11.0,0.10285533219575882,5861.87548828125,0.010064058005809784,,,,0.01615375652909279,0.0010000000474974513,,11.0,0.10251597315073013,5976.02099609375,0.009967846795916557,,,,0.0193122960627079,0.0010000000474974513,,11.0,0.10433338582515717,5455.80615234375,0.009892257861793041,,,,0.01822657324373722,0.0010000000474974513,,11.0,0.10296552628278732,5822.08837890625,0.010086346417665482,,,,0.020389731973409653,0.0010000000474974513,
13,12.0,0.10350430756807327,5679.86376953125,0.009897755458950996,1.0,0.09756600111722946,2.0,0.015905268490314484,0.0010000000474974513,-0.045849207788705826,12.0,0.10263081640005112,5859.943359375,0.010599533095955849,1.0,0.10055024921894073,3.0,0.016425631940364838,0.0010000000474974513,-0.005900527350604534,12.0,0.10278359800577164,5915.47412109375,0.009806574322283268,1.0,0.1001487523317337,2.0,0.013527553528547287,0.0010000000474974513,-0.004054516553878784,12.0,0.10360320657491684,5654.49755859375,0.009883997030556202,1.0,0.09466508030891418,2.0,0.015867745503783226,0.0010000000474974513,-0.007569308392703533,12.0,0.10268467664718628,5915.974609375,0.01004696823656559,1.0,0.0963129997253418,2.0,0.009399098344147205,0.0010000000474974513,-0.016568133607506752,12.0,0.10252483189105988,6011.63134765625,0.009656042791903019,1.0,0.10166783630847931,2.0,0.01476102601736784,0.0010000000474974513,-0.01537732407450676,12.0,0.1025262102484703,5948.02001953125,0.010173904709517956,1.0,0.09585858136415482,2.0,0.009660488925874233,0.0010000000474974513,-0.05070016533136368,12.0,0.10259369760751724,5937.36669921875,0.010095103643834591,1.0,0.09534750133752823,2.0,0.014649408869445324,0.0010000000474974513,0.004444305319339037,12.0,0.1044914498925209,5379.09521484375,0.00999414175748825,1.0,0.10084424912929535,2.0,0.012489154934883118,0.0010000000474974513,-0.009497666731476784,12.0,0.10272146016359329,5883.3173828125,0.010226144455373287,1.0,0.0931214988231659,2.0,0.014656394720077515,0.0010000000474974513,0.010266547091305256
14,13.0,0.10350430756807327,5679.86376953125,0.009897755458950996,,,,0.00998774915933609,0.0010000000474974513,,13.0,0.10263081640005112,5859.943359375,0.010599533095955849,,,,0.010992174968123436,0.0010000000474974513,,13.0,0.10278359800577164,5915.47412109375,0.009806574322283268,,,,0.009250210598111153,0.0010000000474974513,,13.0,0.10360320657491684,5654.49755859375,0.009883997030556202,,,,0.010599060915410519,0.0010000000474974513,,13.0,0.10268467664718628,5915.974609375,0.01004696823656559,,,,0.006518349051475525,0.0010000000474974513,,13.0,0.10252483189105988,6011.63134765625,0.009656042791903019,,,,0.008883652277290821,0.0010000000474974513,,13.0,0.1025262102484703,5948.02001953125,0.010173904709517956,,,,0.005712525919079781,0.0010000000474974513,,13.0,0.10259369760751724,5937.36669921875,0.010095103643834591,,,,0.010305112227797508,0.0010000000474974513,,13.0,0.1044914498925209,5379.09521484375,0.00999414175748825,,,,0.008186683058738708,0.0010000000474974513,,13.0,0.10272146016359329,5883.3173828125,0.010226144455373287,,,,0.011058667674660683,0.0010000000474974513,
15,14.0,0.10323082655668259,5760.6650390625,0.009954013861715794,,,,0.0057301814667880535,0.0010000000474974513,-0.08078516274690628,14.0,0.10247710347175598,5894.4287109375,0.010739217512309551,,,,0.006840839050710201,0.0010000000474974513,-0.03785229101777077,14.0,0.10276541858911514,5940.8232421875,0.009642227552831173,,,,0.005758542101830244,0.0010000000474974513,-0.038409825414419174,14.0,0.10336426645517349,5732.93701171875,0.009844298474490643,,,,0.006230544298887253,0.0010000000474974513,-0.0434771329164505,14.0,0.10245923697948456,5996.70751953125,0.009942353703081608,,,,0.004158870782703161,0.0010000000474974513,-0.050845030695199966,14.0,0.10222133994102478,6104.05712890625,0.00962804164737463,,,,0.0046301051042973995,0.0010000000474974513,-0.05078637972474098,14.0,0.10227441787719727,6006.9990234375,0.010311869904398918,,,,0.003090999787673354,0.0010000000474974513,-0.08275739848613739,14.0,0.10268038511276245,5897.3642578125,0.010211512446403503,,,,0.007072506472468376,0.0010000000474974513,-0.028557397425174713,14.0,0.1045575961470604,5371.28759765625,0.009913844987750053,,,,0.005274503957480192,0.0010000000474974513,-0.044072821736335754,14.0,0.10248174518346786,5939.3642578125,0.010355495847761631,,,,0.00801551342010498,0.0010000000474974513,-0.024403192102909088
16,15.0,0.10323082655668259,5760.6650390625,0.009954013861715794,,,,0.0031902652699500322,0.0010000000474974513,,15.0,0.10247710347175598,5894.4287109375,0.010739217512309551,,,,0.0038197000976651907,0.0010000000474974513,,15.0,0.10276541858911514,5940.8232421875,0.009642227552831173,,,,0.003475613659247756,0.0010000000474974513,,15.0,0.10336426645517349,5732.93701171875,0.009844298474490643,,,,0.00282225850969553,0.0010000000474974513,,15.0,0.10245923697948456,5996.70751953125,0.009942353703081608,,,,0.002271546982228756,0.0010000000474974513,,15.0,0.10222133994102478,6104.05712890625,0.00962804164737463,,,,0.002427074359729886,0.0010000000474974513,,15.0,0.10227441787719727,6006.9990234375,0.010311869904398918,,,,0.0011293828720226884,0.0010000000474974513,,15.0,0.10268038511276245,5897.3642578125,0.010211512446403503,,,,0.004678214900195599,0.0010000000474974513,,15.0,0.1045575961470604,5371.28759765625,0.009913844987750053,,,,0.003256079275161028,0.0010000000474974513,,15.0,0.10248174518346786,5939.3642578125,0.010355495847761631,,,,0.004987399093806744,0.0010000000474974513,
17,16.0,0.10293547809123993,5837.56689453125,0.010028930380940437,1.0,0.09901637583971024,2.0,0.0013173463521525264,0.0010000000474974513,-0.11139556765556335,16.0,0.10230360925197601,5929.50390625,0.010879377834498882,1.0,0.10105118900537491,2.0,0.0021984311752021313,0.0010000000474974513,-0.07121003419160843,16.0,0.10270040482282639,5979.46875,0.009484007023274899,1.0,0.10080518573522568,2.0,0.002238777233287692,0.0010000000474974513,-0.07454781234264374,16.0,0.10312066227197647,5810.40185546875,0.009803629480302334,1.0,0.09686968475580215,2.0,0.0012298147194087505,0.0010000000474974513,-0.0811968594789505,16.0,0.10224513709545135,6072.57470703125,0.00983354076743126,1.0,0.09787774831056595,2.0,0.0009328804444521666,0.0010000000474974513,-0.0862777903676033,16.0,0.10196631401777267,6196.888671875,0.009587021544575691,1.0,0.10184412449598312,2.0,0.0012690688017755747,0.0010000000474974513,-0.08766572177410126,16.0,0.10201901942491531,6065.109375,0.010453789494931698,1.0,0.09749393910169601,2.0,0.000687899999320507,0.0010000000474974513,-0.11075606942176819,16.0,0.10277968645095825,5852.841796875,0.010327326133847237,1.0,0.09716987609863281,2.0,0.0030041958671063185,0.0010000000474974513,-0.06547948718070984,16.0,0.10461556166410446,5367.5908203125,0.009807972237467766,1.0,0.10176431387662888,2.0,0.001792773837223649,0.0010000000474974513,-0.08096254616975784,16.0,0.10224107652902603,5995.841796875,0.01048795972019434,1.0,0.09549149870872498,2.0,0.0028193595353513956,0.0010000000474974513,-0.06088164821267128
18,17.0,0.10293547809123993,5837.56689453125,0.010028930380940437,,,,0.0009018541313707829,0.0010000000474974513,,17.0,0.10230360925197601,5929.50390625,0.010879377834498882,,,,0.0014113789657130837,0.0010000000474974513,,17.0,0.10270040482282639,5979.46875,0.009484007023274899,,,,0.0011985243763774633,0.0010000000474974513,,17.0,0.10312066227197647,5810.40185546875,0.009803629480302334,,,,0.0008129015332087874,0.0010000000474974513,,17.0,0.10224513709545135,6072.57470703125,0.00983354076743126,,,,0.00021999342425260693,0.0010000000474974513,,17.0,0.10196631401777267,6196.888671875,0.009587021544575691,,,,0.0010935805039480329,0.0010000000474974513,,17.0,0.10201901942491531,6065.109375,0.010453789494931698,,,,0.0012564556673169136,0.0010000000474974513,,17.0,0.10277968645095825,5852.841796875,0.010327326133847237,,,,0.0017864584224298596,0.0010000000474974513,,17.0,0.10461556166410446,5367.5908203125,0.009807972237467766,,,,0.0008095561061054468,0.0010000000474974513,,17.0,0.10224107652902603,5995.841796875,0.01048795972019434,,,,0.0014227391220629215,0.0010000000474974513,
19,18.0,0.10266496986150742,5913.8603515625,0.010113181546330452,,,,0.0012675871839746833,0.0010000000474974513,-0.12502026557922363,18.0,0.10213056951761246,5964.2314453125,0.01102203968912363,,,,0.0011584431631490588,0.0010000000474974513,-0.10409054160118103,18.0,0.10261333733797073,6026.013671875,0.009318388998508453,,,,0.0006307451985776424,0.0010000000474974513,-0.1100127249956131,18.0,0.10288488864898682,5890.8203125,0.009759940207004547,,,,0.0013814878184348345,0.0010000000474974513,-0.1145644560456276,18.0,0.10205356776714325,6152.02294921875,0.009725880809128284,,,,0.00028925450169481337,0.0010000000474974513,-0.11744744330644608,18.0,0.10165757685899734,6294.48779296875,0.00960580538958311,,,,0.0019346608314663172,0.0010000000474974513,-0.1198226660490036,18.0,0.10176891088485718,6135.3291015625,0.010572363622486591,,,,0.0017061191610991955,0.0010000000474974513,-0.12288397550582886,18.0,0.10288825631141663,5802.1494140625,0.010443057864904404,,,,0.0009138704626820982,0.0010000000474974513,-0.10314640402793884,18.0,0.10472287982702255,5347.92822265625,0.00969196017831564,,,,0.0005573079688474536,0.0010000000474974513,-0.11535000056028366,18.0,0.10199987888336182,6049.80859375,0.010629747994244099,,,,0.0006159475306048989,0.0010000000474974513,-0.09811939299106598
20,19.0,0.10266496986150742,5913.8603515625,0.010113181546330452,,,,0.0021000218112021685,0.0010000000474974513,,19.0,0.10213056951761246,5964.2314453125,0.01102203968912363,,,,0.001500214682891965,0.0010000000474974513,,19.0,0.10261333733797073,6026.013671875,0.009318388998508453,,,,0.0005968789337202907,0.0010000000474974513,,19.0,0.10288488864898682,5890.8203125,0.009759940207004547,,,,0.0024269684217870235,0.0010000000474974513,,19.0,0.10205356776714325,6152.02294921875,0.009725880809128284,,,,0.0007184018031693995,0.0010000000474974513,,19.0,0.10165757685899734,6294.48779296875,0.00960580538958311,,,,0.0018605304649099708,0.0010000000474974513,,19.0,0.10176891088485718,6135.3291015625,0.010572363622486591,,,,0.0029801728669553995,0.0010000000474974513,,19.0,0.10288825631141663,5802.1494140625,0.010443057864904404,,,,0.0009804453002288938,0.0010000000474974513,,19.0,0.10472287982702255,5347.92822265625,0.00969196017831564,,,,0.0006361186970025301,0.0010000000474974513,,19.0,0.10199987888336182,6049.80859375,0.010629747994244099,,,,0.0005083312280476093,0.0010000000474974513,
21,20.0,0.10237490385770798,5990.37353515625,0.010198690928518772,1.0,0.0997731015086174,2.0,0.0026795880403369665,0.0010000000474974513,-0.12141278386116028,20.0,0.1019517332315445,5999.11669921875,0.011175671592354774,1.0,0.1012844517827034,2.0,0.0016111547593027353,0.0010000000474974513,-0.12759295105934143,20.0,0.10253606736660004,6069.7900390625,0.009141208603978157,1.0,0.1011754497885704,2.0,0.0009705486590974033,0.0010000000474974513,-0.132246732711792,20.0,0.10261815041303635,5976.19580078125,0.009714028798043728,1.0,0.0980963483452797,2.0,0.003144308924674988,0.0010000000474974513,-0.1288507878780365,20.0,0.10181776434183121,6238.72998046875,0.009626123122870922,1.0,0.0987320989370346,2.0,0.0011939376126974821,0.0010000000474974513,-0.13267111778259277,20.0,0.10139528661966324,6394.55078125,0.009650206193327904,1.0,0.10183770209550858,2.0,0.0018904375610873103,0.0010000000474974513,-0.13269232213497162,20.0,0.10146471112966537,6219.283203125,0.010668684728443623,1.0,0.09837394952774048,2.0,0.0023221580777317286,0.0010000000474974513,-0.1192827969789505,20.0,0.10299298167228699,5748.1201171875,0.01056276261806488,1.0,0.0983026996254921,2.0,0.0015209538396447897,0.0010000000474974513,-0.12899135053157806,20.0,0.10488832741975784,5317.76025390625,0.009571962989866734,1.0,0.10234534740447998,2.0,0.0011953468201681972,0.0010000000474974513,-0.13573457300662994,20.0,0.10175218433141708,6104.515625,0.010781075805425644,1.0,0.09681729972362518,2.0,0.0011004866100847721,0.0010000000474974513,-0.12640510499477386
22,21.0,0.10237490385770798,5990.37353515625,0.010198690928518772,,,,0.0022395304404199123,0.0010000000474974513,,21.0,0.1019517332315445,5999.11669921875,0.011175671592354774,,,,0.0017350756097584963,0.0010000000474974513,,21.0,0.10253606736660004,6069.7900390625,0.009141208603978157,,,,0.001345801050774753,0.0010000000474974513,,21.0,0.10261815041303635,5976.19580078125,0.009714028798043728,,,,0.0030949588399380445,0.0010000000474974513,,21.0,0.10181776434183121,6238.72998046875,0.009626123122870922,,,,0.0015122807817533612,0.0010000000474974513,,21.0,0.10139528661966324,6394.55078125,0.009650206193327904,,,,0.0016733880620449781,0.0010000000474974513,,21.0,0.10146471112966537,6219.283203125,0.010668684728443623,,,,0.0018819209653884172,0.0010000000474974513,,21.0,0.10299298167228699,5748.1201171875,0.01056276261806488,,,,0.001967367250472307,0.0010000000474974513,,21.0,0.10488832741975784,5317.76025390625,0.009571962989866734,,,,0.001607638318091631,0.0010000000474974513,,21.0,0.10175218433141708,6104.515625,0.010781075805425644,,,,0.0015801566187292337,0.0010000000474974513,
23,22.0,0.10212185233831406,6055.939453125,0.010277128778398037,,,,0.0021991231478750706,0.0010000000474974513,-0.11074351519346237,22.0,0.10181571543216705,6019.7177734375,0.011338576674461365,,,,0.0017577450489625335,0.0010000000474974513,-0.13419263064861298,22.0,0.10251742601394653,6097.091796875,0.008958329446613789,,,,0.0015745906857773662,0.0010000000474974513,-0.1360786408185959,22.0,0.10233048349618912,6066.90087890625,0.009670937433838844,,,,0.0028140353970229626,0.0010000000474974513,-0.1251404881477356,22.0,0.10155367106199265,6332.73291015625,0.009570686146616936,,,,0.0017486282158643007,0.0010000000474974513,-0.1314128190279007,22.0,0.10105568170547485,6492.671875,0.009713413193821907,,,,0.0015978909796103835,0.0010000000474974513,-0.1295640617609024,22.0,0.10115067660808563,6313.64501953125,0.010739410296082497,,,,0.0011172427330166101,0.0010000000474974513,-0.109891377389431,22.0,0.10304481536149979,5699.35400390625,0.01068041380494833,,,,0.0024271735455840826,0.0010000000474974513,-0.1331780105829239,22.0,0.10507828742265701,5273.1494140625,0.009460516273975372,,,,0.001827760017476976,0.0010000000474974513,-0.13717836141586304,22.0,0.10152775049209595,6165.462890625,0.010939252562820911,,,,0.0023083221167325974,0.0010000000474974513,-0.13594390451908112
